source_doc_id,source_path,source_type,entity_type,entity_id,linked_table,linked_column,link_method,confidence,is_public_safe,notes
THREAD-LW-20241231-c1479b__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c1479b__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-022600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-022600
THREAD-LW-20241231-c1e42c__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c1e42c__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-015800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015800
THREAD-LW-20241231-c37206__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c37206__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-008000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008000
THREAD-LW-20241231-c474a8__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c474a8__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-010400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010400
THREAD-LW-20241231-c5c0d8__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c5c0d8__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-016800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016800
THREAD-LW-20241231-c7dea4__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c7dea4__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-008600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008600
THREAD-LW-20241231-c8667b__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-c8667b__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-029400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-029400
THREAD-LW-20241231-caf9e9__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-caf9e9__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-024000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024000
THREAD-LW-20241231-cb644e__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-cb644e__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-007800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007800
THREAD-LW-20241231-d150b2__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d150b2__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-022200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-022200
THREAD-LW-20241231-d1597a__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d1597a__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-019400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019400
THREAD-LW-20241231-d1dcb9__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d1dcb9__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-001600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001600
THREAD-LW-20241231-d214c5__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d214c5__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-012000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012000
THREAD-LW-20241231-d2578e__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d2578e__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-009000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009000
THREAD-LW-20241231-d3a309__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d3a309__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-003600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003600
THREAD-LW-20241231-d55136__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-d55136__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-005600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005600
THREAD-LW-20241231-da45f2__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-da45f2__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-004800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004800
THREAD-LW-20241231-db820f__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-db820f__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-018800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018800
THREAD-LW-20241231-dc3c49__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-dc3c49__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-002400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002400
THREAD-LW-20241231-dcdc01__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-dcdc01__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-028400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-028400
THREAD-LW-20241231-de63d9__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-de63d9__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-027000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027000
THREAD-LW-20241231-de8776__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-de8776__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-014200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014200
THREAD-LW-20241231-deb434__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-deb434__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-021400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021400
THREAD-LW-20241231-deb96f__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-deb96f__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-004600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004600
THREAD-LW-20241231-df3e77__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-df3e77__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-023800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023800
THREAD-LW-20241231-e23377__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e23377__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-017000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017000
THREAD-LW-20241231-e3b269__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e3b269__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-025000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-025000
THREAD-LW-20241231-e462cf__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e462cf__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-012200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012200
THREAD-LW-20241231-e4ad21__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e4ad21__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-017200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017200
THREAD-LW-20241231-e56cbc__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e56cbc__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-003400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003400
THREAD-LW-20241231-e60bf9__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e60bf9__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-019800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019800
THREAD-LW-20241231-e7e7df__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e7e7df__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-010200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010200
THREAD-LW-20241231-e83686__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e83686__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-026200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026200
THREAD-LW-20241231-e971fe__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-e971fe__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-009400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009400
THREAD-LW-20241231-eca78a__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-eca78a__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-006600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006600
THREAD-LW-20241231-ee4258__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-ee4258__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-001400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-001400
THREAD-LW-20241231-f1877b__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-f1877b__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-015200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015200
THREAD-LW-20241231-f46265__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-f46265__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-014800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-014800
THREAD-LW-20241231-fa4f2f__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fa4f2f__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-002000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002000
THREAD-LW-20241231-fa8df6__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fa8df6__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-005800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005800
THREAD-LW-20241231-fb2e87__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fb2e87__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-012800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012800
THREAD-LW-20241231-fbbb41__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fbbb41__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-013000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-013000
THREAD-LW-20241231-fc1712__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fc1712__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-011600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011600
THREAD-LW-20241231-fefb66__2024-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20241231-fefb66__2024-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-024600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024600
THREAD-LW-20250210-173aa4__2025-02-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250210-173aa4__2025-02-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250310-21b6f1__2025-03-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250310-21b6f1__2025-03-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250410-4d0e1c__2025-04-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250410-4d0e1c__2025-04-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250510-539e15__2025-05-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250510-539e15__2025-05-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250510-b00939__2025-05-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250510-b00939__2025-05-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250710-d69760__2025-07-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250710-d69760__2025-07-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250810-a35c4f__2025-08-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250810-a35c4f__2025-08-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20250910-7dc9cc__2025-09-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20250910-7dc9cc__2025-09-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20251210-641d72__2025-12-10,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251210-641d72__2025-12-10.md,doc_chat_line_works,employee,EMP-L3-00008,DIM_EMPLOYEE,employee_id,exact_id,1.00,true,matched_token=EMP-L3-00008
THREAD-LW-20251231-0365d8__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-0365d8__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-006400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006400
THREAD-LW-20251231-03e5cd__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-03e5cd__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-011800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-011800
THREAD-LW-20251231-076793__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-076793__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-026600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026600
THREAD-LW-20251231-09a6ae__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-09a6ae__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-003400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-003400
THREAD-LW-20251231-09e11d__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-09e11d__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-016000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016000
THREAD-LW-20251231-0a85d2__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-0a85d2__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-002000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002000
THREAD-LW-20251231-0e1eb7__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-0e1eb7__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-027600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027600
THREAD-LW-20251231-0fb0cc__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-0fb0cc__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-026200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-026200
THREAD-LW-20251231-110042__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-110042__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-010200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-010200
THREAD-LW-20251231-11b0fb__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-11b0fb__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-020400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020400
THREAD-LW-20251231-121dd8__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-121dd8__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-005000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005000
THREAD-LW-20251231-13ee3f__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-13ee3f__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-024800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-024800
THREAD-LW-20251231-1584d8__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1584d8__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-005400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005400
THREAD-LW-20251231-159177__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-159177__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-005600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-005600
THREAD-LW-20251231-182158__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-182158__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-007000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007000
THREAD-LW-20251231-1b901d__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1b901d__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-000200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-000200
THREAD-LW-20251231-1d31cf__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1d31cf__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-015800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-015800
THREAD-LW-20251231-1d77a7__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1d77a7__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-007400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007400
THREAD-LW-20251231-1d7c5a__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1d7c5a__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-023800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-023800
THREAD-LW-20251231-1e000c__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1e000c__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-018400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-018400
THREAD-LW-20251231-1ef1a3__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1ef1a3__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-002800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-002800
THREAD-LW-20251231-1f7f9d__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1f7f9d__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-020600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-020600
THREAD-LW-20251231-1fc8a1__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1fc8a1__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-004400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-004400
THREAD-LW-20251231-1febdb__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-1febdb__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-012400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-012400
THREAD-LW-20251231-20c551__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-20c551__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-019800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-019800
THREAD-LW-20251231-2312e4__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-2312e4__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-022000,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-022000
THREAD-LW-20251231-23c0e8__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-23c0e8__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-008400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008400
THREAD-LW-20251231-2c77bc__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-2c77bc__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-027200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-027200
THREAD-LW-20251231-2ef48e__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-2ef48e__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-016200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-016200
THREAD-LW-20251231-312365__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-312365__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-017400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-017400
THREAD-LW-20251231-31bc5a__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-31bc5a__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-009400,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-009400
THREAD-LW-20251231-31ffc8__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-31ffc8__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-008600,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-008600
THREAD-LW-20251231-337cf2__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-337cf2__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-006800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-006800
THREAD-LW-20251231-34d05e__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-34d05e__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-021800,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-021800
THREAD-LW-20251231-34ec07__2025-12-31,super-ai-engineer-season-6-fah-mai-the-finale/docs/chat_line_works/THREAD-LW-20251231-34ec07__2025-12-31.md,doc_chat_line_works,customer,CUST-L3-B2B-007200,DIM_CUSTOMER,customer_id,exact_id,1.00,true,matched_token=CUST-L3-B2B-007200
