sales_deposit_batch_id,business_event_date,branch_code,payment_method,txn_count,net_total_thb,settlement_bank_txn_id,bank_amount_thb,reconciliation_status
REMOTE|2024-05-02|credit_card,2024-05-02,REMOTE,credit_card,7,239300.00,BT-202405-789107243336,239300.00,matched
REMOTE|2024-05-02|debit_card,2024-05-02,REMOTE,debit_card,2,101200.00,BT-202405-957525533667,101200.00,matched
REMOTE|2024-05-02|mobile_wallet,2024-05-02,REMOTE,mobile_wallet,3,298000.00,BT-202405-334296729078,298000.00,matched
REMOTE|2024-05-03|credit_card,2024-05-03,REMOTE,credit_card,7,307300.00,BT-202405-347641844992,307300.00,matched
REMOTE|2024-05-03|debit_card,2024-05-03,REMOTE,debit_card,4,73400.00,BT-202405-197431413971,73400.00,matched
REMOTE|2024-05-03|mobile_wallet,2024-05-03,REMOTE,mobile_wallet,6,152500.00,BT-202405-390091317834,152500.00,matched
REMOTE|2024-05-04|credit_card,2024-05-04,REMOTE,credit_card,13,379800.00,BT-202405-52747815672,379800.00,matched
REMOTE|2024-05-04|debit_card,2024-05-04,REMOTE,debit_card,3,64200.00,BT-202405-49158299689,64200.00,matched
REMOTE|2024-05-04|mobile_wallet,2024-05-04,REMOTE,mobile_wallet,4,102400.00,BT-202405-942861146382,102400.00,matched
REMOTE|2024-05-05|credit_card,2024-05-05,REMOTE,credit_card,9,258300.00,BT-202405-6465614901,258300.00,matched
REMOTE|2024-05-05|debit_card,2024-05-05,REMOTE,debit_card,2,77500.00,BT-202405-298477470565,77500.00,matched
REMOTE|2024-05-05|mobile_wallet,2024-05-05,REMOTE,mobile_wallet,5,140800.00,BT-202405-738114970144,140800.00,matched
REMOTE|2024-05-06|credit_card,2024-05-06,REMOTE,credit_card,4,76500.00,BT-202405-930519012796,76500.00,matched
REMOTE|2024-05-06|debit_card,2024-05-06,REMOTE,debit_card,2,25800.00,BT-202405-799274503496,25800.00,matched
REMOTE|2024-05-06|mobile_wallet,2024-05-06,REMOTE,mobile_wallet,1,79500.00,BT-202405-714858424713,79500.00,matched
REMOTE|2024-05-07|credit_card,2024-05-07,REMOTE,credit_card,5,115800.00,BT-202405-728035777509,115800.00,matched
REMOTE|2024-05-07|debit_card,2024-05-07,REMOTE,debit_card,2,137700.00,BT-202405-92420540691,137700.00,matched
REMOTE|2024-05-07|mobile_wallet,2024-05-07,REMOTE,mobile_wallet,6,63400.00,BT-202405-678629798580,63400.00,matched
REMOTE|2024-05-08|credit_card,2024-05-08,REMOTE,credit_card,5,167500.00,BT-202405-810294630657,167500.00,matched
REMOTE|2024-05-08|debit_card,2024-05-08,REMOTE,debit_card,4,153000.00,BT-202405-961398146163,153000.00,matched
REMOTE|2024-05-08|mobile_wallet,2024-05-08,REMOTE,mobile_wallet,6,414300.00,BT-202405-654725453575,414300.00,matched
REMOTE|2024-05-09|credit_card,2024-05-09,REMOTE,credit_card,6,290700.00,BT-202405-487356893604,290700.00,matched
REMOTE|2024-05-09|debit_card,2024-05-09,REMOTE,debit_card,2,36800.00,BT-202405-109947220383,36800.00,matched
REMOTE|2024-05-10|credit_card,2024-05-10,REMOTE,credit_card,5,231800.00,BT-202405-528488884131,231800.00,matched
REMOTE|2024-05-10|debit_card,2024-05-10,REMOTE,debit_card,1,59800.00,BT-202405-175523234261,59800.00,matched
REMOTE|2024-05-10|mobile_wallet,2024-05-10,REMOTE,mobile_wallet,7,156000.00,BT-202405-569863629285,156000.00,matched
REMOTE|2024-05-11|credit_card,2024-05-11,REMOTE,credit_card,7,339800.00,BT-202405-192368984158,339800.00,matched
REMOTE|2024-05-11|debit_card,2024-05-11,REMOTE,debit_card,1,129500.00,BT-202405-486117062450,129500.00,matched
REMOTE|2024-05-11|mobile_wallet,2024-05-11,REMOTE,mobile_wallet,5,149600.00,BT-202405-507974786673,149600.00,matched
REMOTE|2024-05-12|credit_card,2024-05-12,REMOTE,credit_card,3,71200.00,BT-202405-316461106499,71200.00,matched
REMOTE|2024-05-12|debit_card,2024-05-12,REMOTE,debit_card,1,89700.00,BT-202405-12425010144,89700.00,matched
REMOTE|2024-05-12|mobile_wallet,2024-05-12,REMOTE,mobile_wallet,2,100200.00,BT-202405-936336485872,100200.00,matched
REMOTE|2024-05-13|credit_card,2024-05-13,REMOTE,credit_card,5,131300.00,BT-202405-357188543774,131300.00,matched
REMOTE|2024-05-13|debit_card,2024-05-13,REMOTE,debit_card,2,76300.00,BT-202405-729950368476,76300.00,matched
REMOTE|2024-05-13|mobile_wallet,2024-05-13,REMOTE,mobile_wallet,2,235600.00,BT-202405-253066100204,235600.00,matched
REMOTE|2024-05-14|credit_card,2024-05-14,REMOTE,credit_card,8,452900.00,BT-202405-1069561239670,452900.00,matched
REMOTE|2024-05-14|debit_card,2024-05-14,REMOTE,debit_card,1,29900.00,BT-202405-1048360509011,29900.00,matched
REMOTE|2024-05-14|mobile_wallet,2024-05-14,REMOTE,mobile_wallet,2,37800.00,BT-202405-893785112429,37800.00,matched
REMOTE|2024-05-15|credit_card,2024-05-15,REMOTE,credit_card,7,144000.00,BT-202405-1057952243500,144000.00,matched
REMOTE|2024-05-15|mobile_wallet,2024-05-15,REMOTE,mobile_wallet,4,68600.00,BT-202405-84024641061,68600.00,matched
REMOTE|2024-05-16|credit_card,2024-05-16,REMOTE,credit_card,10,353800.00,BT-202405-186042932582,353800.00,matched
REMOTE|2024-05-16|debit_card,2024-05-16,REMOTE,debit_card,4,133600.00,BT-202405-78715304230,133600.00,matched
REMOTE|2024-05-16|mobile_wallet,2024-05-16,REMOTE,mobile_wallet,3,94600.00,BT-202405-679830226275,94600.00,matched
REMOTE|2024-05-17|credit_card,2024-05-17,REMOTE,credit_card,6,123900.00,BT-202405-268737920641,123900.00,matched
REMOTE|2024-05-17|debit_card,2024-05-17,REMOTE,debit_card,1,4900.00,BT-202405-831546989215,4900.00,matched
REMOTE|2024-05-17|mobile_wallet,2024-05-17,REMOTE,mobile_wallet,9,255400.00,BT-202405-501747743715,255400.00,matched
REMOTE|2024-05-18|credit_card,2024-05-18,REMOTE,credit_card,3,54800.00,BT-202405-756109009852,54800.00,matched
REMOTE|2024-05-18|debit_card,2024-05-18,REMOTE,debit_card,2,199700.00,BT-202405-136807105873,199700.00,matched
REMOTE|2024-05-18|mobile_wallet,2024-05-18,REMOTE,mobile_wallet,3,23600.00,BT-202405-930595972924,23600.00,matched
REMOTE|2024-05-19|credit_card,2024-05-19,REMOTE,credit_card,4,211100.00,BT-202405-438820255215,211100.00,matched
REMOTE|2024-05-19|mobile_wallet,2024-05-19,REMOTE,mobile_wallet,4,162000.00,BT-202405-533281069235,162000.00,matched
REMOTE|2024-05-20|credit_card,2024-05-20,REMOTE,credit_card,3,146600.00,BT-202405-137604752005,146600.00,matched
REMOTE|2024-05-20|mobile_wallet,2024-05-20,REMOTE,mobile_wallet,1,12900.00,BT-202405-663049686234,12900.00,matched
REMOTE|2024-05-21|credit_card,2024-05-21,REMOTE,credit_card,3,98300.00,BT-202405-136814842127,98300.00,matched
REMOTE|2024-05-21|debit_card,2024-05-21,REMOTE,debit_card,1,133000.00,BT-202405-790225143,133000.00,matched
REMOTE|2024-05-21|mobile_wallet,2024-05-21,REMOTE,mobile_wallet,4,146100.00,BT-202405-331607340466,146100.00,matched
REMOTE|2024-05-22|credit_card,2024-05-22,REMOTE,credit_card,8,371300.00,BT-202405-130822043050,371300.00,matched
REMOTE|2024-05-22|debit_card,2024-05-22,REMOTE,debit_card,2,38400.00,BT-202405-571876130431,38400.00,matched
REMOTE|2024-05-22|mobile_wallet,2024-05-22,REMOTE,mobile_wallet,3,196700.00,BT-202405-1039613736712,196700.00,matched
REMOTE|2024-05-23|credit_card,2024-05-23,REMOTE,credit_card,6,103300.00,BT-202405-767325805518,103300.00,matched
REMOTE|2024-05-23|debit_card,2024-05-23,REMOTE,debit_card,2,37700.00,BT-202405-270239820233,37700.00,matched
REMOTE|2024-05-23|mobile_wallet,2024-05-23,REMOTE,mobile_wallet,5,165300.00,BT-202405-321116809649,165300.00,matched
REMOTE|2024-05-24|credit_card,2024-05-24,REMOTE,credit_card,3,38400.00,BT-202405-181766802445,38400.00,matched
REMOTE|2024-05-24|debit_card,2024-05-24,REMOTE,debit_card,3,176900.00,BT-202405-578924715000,176900.00,matched
REMOTE|2024-05-24|mobile_wallet,2024-05-24,REMOTE,mobile_wallet,6,354400.00,BT-202405-426194739303,354400.00,matched
REMOTE|2024-05-25|credit_card,2024-05-25,REMOTE,credit_card,4,121000.00,BT-202405-684273377695,121000.00,matched
REMOTE|2024-05-25|debit_card,2024-05-25,REMOTE,debit_card,3,128600.00,BT-202405-272487542773,128600.00,matched
REMOTE|2024-05-25|mobile_wallet,2024-05-25,REMOTE,mobile_wallet,6,228800.00,BT-202405-1087388814111,228800.00,matched
REMOTE|2024-05-26|credit_card,2024-05-26,REMOTE,credit_card,7,161100.00,BT-202405-762069169073,161100.00,matched
REMOTE|2024-05-26|debit_card,2024-05-26,REMOTE,debit_card,1,55900.00,BT-202405-680987634811,55900.00,matched
REMOTE|2024-05-26|mobile_wallet,2024-05-26,REMOTE,mobile_wallet,2,147400.00,BT-202405-24573066825,147400.00,matched
REMOTE|2024-05-27|credit_card,2024-05-27,REMOTE,credit_card,8,246900.00,BT-202405-899812684007,246900.00,matched
REMOTE|2024-05-27|debit_card,2024-05-27,REMOTE,debit_card,1,42800.00,BT-202405-191106452372,42800.00,matched
REMOTE|2024-05-27|mobile_wallet,2024-05-27,REMOTE,mobile_wallet,5,235100.00,BT-202405-131430485982,235100.00,matched
REMOTE|2024-05-28|credit_card,2024-05-28,REMOTE,credit_card,4,179500.00,BT-202405-418879921875,179500.00,matched
REMOTE|2024-05-28|debit_card,2024-05-28,REMOTE,debit_card,3,24700.00,BT-202405-275069698998,24700.00,matched
REMOTE|2024-05-28|mobile_wallet,2024-05-28,REMOTE,mobile_wallet,3,60700.00,BT-202405-1030759398942,60700.00,matched
REMOTE|2024-05-29|credit_card,2024-05-29,REMOTE,credit_card,8,399800.00,BT-202405-964886218712,399800.00,matched
REMOTE|2024-05-29|debit_card,2024-05-29,REMOTE,debit_card,3,66600.00,BT-202405-461746299886,66600.00,matched
REMOTE|2024-05-29|mobile_wallet,2024-05-29,REMOTE,mobile_wallet,2,182800.00,BT-202405-1042126053949,182800.00,matched
REMOTE|2024-05-30|credit_card,2024-05-30,REMOTE,credit_card,6,146100.00,BT-202405-9692021535,146100.00,matched
REMOTE|2024-05-30|debit_card,2024-05-30,REMOTE,debit_card,3,169100.00,BT-202405-426914393907,169100.00,matched
REMOTE|2024-05-30|mobile_wallet,2024-05-30,REMOTE,mobile_wallet,4,302500.00,BT-202405-1013743610026,302500.00,matched
REMOTE|2024-05-31|credit_card,2024-05-31,REMOTE,credit_card,7,343000.00,BT-202405-892874687050,343000.00,matched
REMOTE|2024-05-31|debit_card,2024-05-31,REMOTE,debit_card,3,92500.00,BT-202405-892394470070,92500.00,matched
REMOTE|2024-05-31|mobile_wallet,2024-05-31,REMOTE,mobile_wallet,3,114600.00,BT-202405-597706050643,114600.00,matched
REMOTE|2024-06-01|credit_card,2024-06-01,REMOTE,credit_card,5,169000.00,BT-202406-1000779898038,169000.00,matched
REMOTE|2024-06-01|debit_card,2024-06-01,REMOTE,debit_card,3,83100.00,BT-202406-326075526848,83100.00,matched
REMOTE|2024-06-01|mobile_wallet,2024-06-01,REMOTE,mobile_wallet,4,104500.00,BT-202406-1054570124860,104500.00,matched
REMOTE|2024-06-02|credit_card,2024-06-02,REMOTE,credit_card,6,328500.00,BT-202406-540645227005,328500.00,matched
REMOTE|2024-06-02|debit_card,2024-06-02,REMOTE,debit_card,1,24900.00,BT-202406-330238772110,24900.00,matched
REMOTE|2024-06-02|mobile_wallet,2024-06-02,REMOTE,mobile_wallet,4,247400.00,BT-202406-808358723038,247400.00,matched
REMOTE|2024-06-03|credit_card,2024-06-03,REMOTE,credit_card,8,554500.00,BT-202406-650424248326,554500.00,matched
REMOTE|2024-06-03|debit_card,2024-06-03,REMOTE,debit_card,4,94000.00,BT-202406-279771101577,94000.00,matched
REMOTE|2024-06-03|mobile_wallet,2024-06-03,REMOTE,mobile_wallet,6,330400.00,BT-202406-1028947694586,330400.00,matched
REMOTE|2024-06-04|credit_card,2024-06-04,REMOTE,credit_card,6,164200.00,BT-202406-696809769360,164200.00,matched
REMOTE|2024-06-04|debit_card,2024-06-04,REMOTE,debit_card,2,60800.00,BT-202406-946260572149,60800.00,matched
REMOTE|2024-06-04|mobile_wallet,2024-06-04,REMOTE,mobile_wallet,4,89400.00,BT-202406-868696427935,89400.00,matched
REMOTE|2024-06-05|credit_card,2024-06-05,REMOTE,credit_card,6,309900.00,BT-202406-582934765393,309900.00,matched
REMOTE|2024-06-05|debit_card,2024-06-05,REMOTE,debit_card,1,138400.00,BT-202406-396757162134,138400.00,matched
REMOTE|2024-06-05|mobile_wallet,2024-06-05,REMOTE,mobile_wallet,7,122800.00,BT-202406-707096758061,122800.00,matched
REMOTE|2024-06-06|credit_card,2024-06-06,REMOTE,credit_card,7,188200.00,BT-202406-1069481318678,188200.00,matched
REMOTE|2024-06-06|debit_card,2024-06-06,REMOTE,debit_card,4,179500.00,BT-202406-584558658331,179500.00,matched
REMOTE|2024-06-06|mobile_wallet,2024-06-06,REMOTE,mobile_wallet,2,33200.00,BT-202406-867988834619,33200.00,matched
REMOTE|2024-06-07|credit_card,2024-06-07,REMOTE,credit_card,6,162300.00,BT-202406-1092914920649,162300.00,matched
REMOTE|2024-06-07|debit_card,2024-06-07,REMOTE,debit_card,3,108200.00,BT-202406-847149553838,108200.00,matched
REMOTE|2024-06-07|mobile_wallet,2024-06-07,REMOTE,mobile_wallet,2,134500.00,BT-202406-732637658731,134500.00,matched
REMOTE|2024-06-08|credit_card,2024-06-08,REMOTE,credit_card,5,161900.00,BT-202406-847236778809,161900.00,matched
REMOTE|2024-06-08|debit_card,2024-06-08,REMOTE,debit_card,2,77300.00,BT-202406-957693848582,77300.00,matched
REMOTE|2024-06-08|mobile_wallet,2024-06-08,REMOTE,mobile_wallet,2,63600.00,BT-202406-399000777918,63600.00,matched
REMOTE|2024-06-09|credit_card,2024-06-09,REMOTE,credit_card,6,215200.00,BT-202406-244383231937,215200.00,matched
REMOTE|2024-06-09|debit_card,2024-06-09,REMOTE,debit_card,2,71300.00,BT-202406-993946955306,71300.00,matched
REMOTE|2024-06-09|mobile_wallet,2024-06-09,REMOTE,mobile_wallet,3,47700.00,BT-202406-857294198373,47700.00,matched
REMOTE|2024-06-10|credit_card,2024-06-10,REMOTE,credit_card,3,60100.00,BT-202406-589208244537,60100.00,matched
REMOTE|2024-06-10|debit_card,2024-06-10,REMOTE,debit_card,2,59700.00,BT-202406-708884053825,59700.00,matched
REMOTE|2024-06-10|mobile_wallet,2024-06-10,REMOTE,mobile_wallet,5,116900.00,BT-202406-1081491836869,116900.00,matched
REMOTE|2024-06-11|credit_card,2024-06-11,REMOTE,credit_card,6,260400.00,BT-202406-407839077733,260400.00,matched
REMOTE|2024-06-11|debit_card,2024-06-11,REMOTE,debit_card,3,84600.00,BT-202406-326200627268,84600.00,matched
REMOTE|2024-06-11|mobile_wallet,2024-06-11,REMOTE,mobile_wallet,6,211300.00,BT-202406-306687539944,211300.00,matched
REMOTE|2024-06-12|credit_card,2024-06-12,REMOTE,credit_card,7,241900.00,BT-202406-652880515166,241900.00,matched
REMOTE|2024-06-12|debit_card,2024-06-12,REMOTE,debit_card,2,105700.00,BT-202406-224397184302,105700.00,matched
REMOTE|2024-06-12|mobile_wallet,2024-06-12,REMOTE,mobile_wallet,2,51300.00,BT-202406-361769208325,51300.00,matched
REMOTE|2024-06-13|credit_card,2024-06-13,REMOTE,credit_card,6,124900.00,BT-202406-587757682159,124900.00,matched
REMOTE|2024-06-13|mobile_wallet,2024-06-13,REMOTE,mobile_wallet,7,324200.00,BT-202406-806097702927,324200.00,matched
REMOTE|2024-06-14|credit_card,2024-06-14,REMOTE,credit_card,4,94300.00,BT-202406-205212708456,94300.00,matched
REMOTE|2024-06-14|mobile_wallet,2024-06-14,REMOTE,mobile_wallet,3,88500.00,BT-202406-212155857373,88500.00,matched
REMOTE|2024-06-15|credit_card,2024-06-15,REMOTE,credit_card,4,396800.00,BT-202406-806078210011,396800.00,matched
REMOTE|2024-06-15|debit_card,2024-06-15,REMOTE,debit_card,3,47200.00,BT-202406-924237176657,47200.00,matched
REMOTE|2024-06-15|mobile_wallet,2024-06-15,REMOTE,mobile_wallet,4,81100.00,BT-202406-1000896043346,81100.00,matched
REMOTE|2024-06-16|credit_card,2024-06-16,REMOTE,credit_card,9,668600.00,BT-202406-324000065913,668600.00,matched
REMOTE|2024-06-16|debit_card,2024-06-16,REMOTE,debit_card,1,42800.00,BT-202406-501134309,42800.00,matched
REMOTE|2024-06-16|mobile_wallet,2024-06-16,REMOTE,mobile_wallet,5,227000.00,BT-202406-855521575401,227000.00,matched
REMOTE|2024-06-17|credit_card,2024-06-17,REMOTE,credit_card,4,76400.00,BT-202406-238817072728,76400.00,matched
REMOTE|2024-06-17|debit_card,2024-06-17,REMOTE,debit_card,3,121400.00,BT-202406-678520725055,121400.00,matched
REMOTE|2024-06-17|mobile_wallet,2024-06-17,REMOTE,mobile_wallet,4,127700.00,BT-202406-70990282098,127700.00,matched
REMOTE|2024-06-18|credit_card,2024-06-18,REMOTE,credit_card,5,215400.00,BT-202406-797395050290,215400.00,matched
REMOTE|2024-06-18|debit_card,2024-06-18,REMOTE,debit_card,1,51400.00,BT-202406-932049407639,51400.00,matched
REMOTE|2024-06-18|mobile_wallet,2024-06-18,REMOTE,mobile_wallet,7,341800.00,BT-202406-814288817287,341800.00,matched
REMOTE|2024-06-19|credit_card,2024-06-19,REMOTE,credit_card,4,253700.00,BT-202406-1007683271561,253700.00,matched
REMOTE|2024-06-19|debit_card,2024-06-19,REMOTE,debit_card,2,77700.00,BT-202406-824364630841,77700.00,matched
REMOTE|2024-06-19|mobile_wallet,2024-06-19,REMOTE,mobile_wallet,1,62800.00,BT-202406-453738043981,62800.00,matched
REMOTE|2024-06-20|credit_card,2024-06-20,REMOTE,credit_card,6,200800.00,BT-202406-267475811071,200800.00,matched
REMOTE|2024-06-20|debit_card,2024-06-20,REMOTE,debit_card,2,35800.00,BT-202406-1096444846422,35800.00,matched
REMOTE|2024-06-20|mobile_wallet,2024-06-20,REMOTE,mobile_wallet,6,236400.00,BT-202406-981154894969,236400.00,matched
REMOTE|2024-06-21|credit_card,2024-06-21,REMOTE,credit_card,7,251900.00,BT-202406-735801748787,251900.00,matched
REMOTE|2024-06-21|mobile_wallet,2024-06-21,REMOTE,mobile_wallet,7,323900.00,BT-202406-949396672660,323900.00,matched
REMOTE|2024-06-22|credit_card,2024-06-22,REMOTE,credit_card,10,331900.00,BT-202406-48953954010,331900.00,matched
REMOTE|2024-06-22|debit_card,2024-06-22,REMOTE,debit_card,1,24900.00,BT-202406-185765399430,24900.00,matched
REMOTE|2024-06-22|mobile_wallet,2024-06-22,REMOTE,mobile_wallet,4,76500.00,BT-202406-937169193831,76500.00,matched
REMOTE|2024-06-23|credit_card,2024-06-23,REMOTE,credit_card,4,156300.00,BT-202406-298057819522,156300.00,matched
REMOTE|2024-06-23|debit_card,2024-06-23,REMOTE,debit_card,3,48700.00,BT-202406-40398123246,48700.00,matched
REMOTE|2024-06-23|mobile_wallet,2024-06-23,REMOTE,mobile_wallet,4,168700.00,BT-202406-856348623633,168700.00,matched
REMOTE|2024-06-24|credit_card,2024-06-24,REMOTE,credit_card,11,426100.00,BT-202406-106426975787,426100.00,matched
REMOTE|2024-06-24|debit_card,2024-06-24,REMOTE,debit_card,2,201400.00,BT-202406-76841827684,201400.00,matched
REMOTE|2024-06-24|mobile_wallet,2024-06-24,REMOTE,mobile_wallet,6,287400.00,BT-202406-1036656357816,287400.00,matched
REMOTE|2024-06-25|credit_card,2024-06-25,REMOTE,credit_card,2,15400.00,BT-202406-453378416823,15400.00,matched
REMOTE|2024-06-25|debit_card,2024-06-25,REMOTE,debit_card,1,4900.00,BT-202406-283495342093,4900.00,matched
REMOTE|2024-06-25|mobile_wallet,2024-06-25,REMOTE,mobile_wallet,5,158300.00,BT-202406-818530845348,158300.00,matched
REMOTE|2024-06-26|credit_card,2024-06-26,REMOTE,credit_card,8,438100.00,BT-202406-43710558352,438100.00,matched
REMOTE|2024-06-26|mobile_wallet,2024-06-26,REMOTE,mobile_wallet,3,185300.00,BT-202406-913265244214,185300.00,matched
REMOTE|2024-06-27|credit_card,2024-06-27,REMOTE,credit_card,7,212300.00,BT-202406-9340156189,212300.00,matched
REMOTE|2024-06-27|mobile_wallet,2024-06-27,REMOTE,mobile_wallet,5,142300.00,BT-202406-521117046296,142300.00,matched
REMOTE|2024-06-28|credit_card,2024-06-28,REMOTE,credit_card,3,115600.00,BT-202406-847327120133,115600.00,matched
REMOTE|2024-06-28|debit_card,2024-06-28,REMOTE,debit_card,5,124500.00,BT-202406-691949587370,124500.00,matched
REMOTE|2024-06-28|mobile_wallet,2024-06-28,REMOTE,mobile_wallet,3,117600.00,BT-202406-892512905962,117600.00,matched
REMOTE|2024-06-29|credit_card,2024-06-29,REMOTE,credit_card,6,346200.00,BT-202406-21592112421,346200.00,matched
REMOTE|2024-06-29|debit_card,2024-06-29,REMOTE,debit_card,2,62800.00,BT-202406-984785162729,62800.00,matched
REMOTE|2024-06-29|mobile_wallet,2024-06-29,REMOTE,mobile_wallet,5,234200.00,BT-202406-595601044398,234200.00,matched
REMOTE|2024-06-30|credit_card,2024-06-30,REMOTE,credit_card,8,201400.00,BT-202406-270858988174,201400.00,matched
REMOTE|2024-06-30|debit_card,2024-06-30,REMOTE,debit_card,1,149400.00,BT-202406-976345842852,149400.00,matched
REMOTE|2024-06-30|mobile_wallet,2024-06-30,REMOTE,mobile_wallet,4,137700.00,BT-202406-924642609062,137700.00,matched
REMOTE|2024-07-01|credit_card,2024-07-01,REMOTE,credit_card,6,431600.00,BT-202407-18961781531,431600.00,matched
REMOTE|2024-07-01|debit_card,2024-07-01,REMOTE,debit_card,1,24900.00,BT-202407-115559424578,24900.00,matched
REMOTE|2024-07-01|mobile_wallet,2024-07-01,REMOTE,mobile_wallet,2,54800.00,BT-202407-267997080076,54800.00,matched
REMOTE|2024-07-02|credit_card,2024-07-02,REMOTE,credit_card,5,167500.00,BT-202407-1030606218596,167500.00,matched
REMOTE|2024-07-02|debit_card,2024-07-02,REMOTE,debit_card,2,27400.00,BT-202407-772655036195,27400.00,matched
REMOTE|2024-07-02|mobile_wallet,2024-07-02,REMOTE,mobile_wallet,4,134500.00,BT-202407-161016670140,134500.00,matched
REMOTE|2024-07-03|credit_card,2024-07-03,REMOTE,credit_card,5,130100.00,BT-202407-787302716822,130100.00,matched
REMOTE|2024-07-03|debit_card,2024-07-03,REMOTE,debit_card,2,71300.00,BT-202407-752648732743,71300.00,matched
REMOTE|2024-07-03|mobile_wallet,2024-07-03,REMOTE,mobile_wallet,3,43600.00,BT-202407-304756080172,43600.00,matched
REMOTE|2024-07-04|credit_card,2024-07-04,REMOTE,credit_card,7,99000.00,BT-202407-895016831269,99000.00,matched
REMOTE|2024-07-04|debit_card,2024-07-04,REMOTE,debit_card,2,37800.00,BT-202407-999588802359,37800.00,matched
REMOTE|2024-07-04|mobile_wallet,2024-07-04,REMOTE,mobile_wallet,7,242800.00,BT-202407-214803841173,242800.00,matched
REMOTE|2024-07-05|credit_card,2024-07-05,REMOTE,credit_card,5,212000.00,BT-202407-638570282600,212000.00,matched
REMOTE|2024-07-05|debit_card,2024-07-05,REMOTE,debit_card,3,77200.00,BT-202407-165879617550,77200.00,matched
REMOTE|2024-07-05|mobile_wallet,2024-07-05,REMOTE,mobile_wallet,7,133100.00,BT-202407-691343488098,133100.00,matched
REMOTE|2024-07-06|credit_card,2024-07-06,REMOTE,credit_card,4,56300.00,BT-202407-1077572077668,56300.00,matched
REMOTE|2024-07-06|debit_card,2024-07-06,REMOTE,debit_card,1,24900.00,BT-202407-405956632669,24900.00,matched
REMOTE|2024-07-06|mobile_wallet,2024-07-06,REMOTE,mobile_wallet,4,133500.00,BT-202407-347571464803,133500.00,matched
REMOTE|2024-07-07|credit_card,2024-07-07,REMOTE,credit_card,4,203600.00,BT-202407-798706431698,203600.00,matched
REMOTE|2024-07-07|debit_card,2024-07-07,REMOTE,debit_card,4,111400.00,BT-202407-601551159853,111400.00,matched
REMOTE|2024-07-07|mobile_wallet,2024-07-07,REMOTE,mobile_wallet,1,29900.00,BT-202407-2522845888,29900.00,matched
REMOTE|2024-07-08|credit_card,2024-07-08,REMOTE,credit_card,4,178400.00,BT-202407-790167048454,178400.00,matched
REMOTE|2024-07-08|debit_card,2024-07-08,REMOTE,debit_card,1,55900.00,BT-202407-33033814783,55900.00,matched
REMOTE|2024-07-08|mobile_wallet,2024-07-08,REMOTE,mobile_wallet,6,204800.00,BT-202407-411653692161,204800.00,matched
REMOTE|2024-07-09|credit_card,2024-07-09,REMOTE,credit_card,8,482900.00,BT-202407-644323267112,482900.00,matched
REMOTE|2024-07-09|debit_card,2024-07-09,REMOTE,debit_card,2,109600.00,BT-202407-999870323264,109600.00,matched
REMOTE|2024-07-09|mobile_wallet,2024-07-09,REMOTE,mobile_wallet,4,45200.00,BT-202407-332552882163,45200.00,matched
REMOTE|2024-07-10|credit_card,2024-07-10,REMOTE,credit_card,5,131500.00,BT-202407-231552639776,131500.00,matched
REMOTE|2024-07-10|debit_card,2024-07-10,REMOTE,debit_card,4,209100.00,BT-202407-1043349257208,209100.00,matched
REMOTE|2024-07-11|credit_card,2024-07-11,REMOTE,credit_card,3,92300.00,BT-202407-12437629068,92300.00,matched
REMOTE|2024-07-11|debit_card,2024-07-11,REMOTE,debit_card,1,8500.00,BT-202407-731752400096,8500.00,matched
REMOTE|2024-07-11|mobile_wallet,2024-07-11,REMOTE,mobile_wallet,8,434100.00,BT-202407-972115104063,434100.00,matched
REMOTE|2024-07-12|credit_card,2024-07-12,REMOTE,credit_card,7,196700.00,BT-202407-657389177258,196700.00,matched
REMOTE|2024-07-12|debit_card,2024-07-12,REMOTE,debit_card,3,145600.00,BT-202407-687679594241,145600.00,matched
REMOTE|2024-07-12|mobile_wallet,2024-07-12,REMOTE,mobile_wallet,2,50700.00,BT-202407-1030660027109,50700.00,matched
REMOTE|2024-07-13|credit_card,2024-07-13,REMOTE,credit_card,10,213300.00,BT-202407-1042343420862,213300.00,matched
REMOTE|2024-07-13|debit_card,2024-07-13,REMOTE,debit_card,1,18900.00,BT-202407-716258693626,18900.00,matched
REMOTE|2024-07-13|mobile_wallet,2024-07-13,REMOTE,mobile_wallet,3,92600.00,BT-202407-477286639955,92600.00,matched
REMOTE|2024-07-14|credit_card,2024-07-14,REMOTE,credit_card,3,45300.00,BT-202407-464833316677,45300.00,matched
REMOTE|2024-07-14|mobile_wallet,2024-07-14,REMOTE,mobile_wallet,8,315000.00,BT-202407-46392835681,315000.00,matched
REMOTE|2024-07-15|credit_card,2024-07-15,REMOTE,credit_card,4,210400.00,BT-202407-920922341109,210400.00,matched
REMOTE|2024-07-15|debit_card,2024-07-15,REMOTE,debit_card,1,4900.00,BT-202407-736203359951,4900.00,matched
REMOTE|2024-07-15|mobile_wallet,2024-07-15,REMOTE,mobile_wallet,4,145000.00,BT-202407-1025395558648,145000.00,matched
REMOTE|2024-07-16|credit_card,2024-07-16,REMOTE,credit_card,4,326800.00,BT-202407-303244195994,326800.00,matched
REMOTE|2024-07-16|mobile_wallet,2024-07-16,REMOTE,mobile_wallet,4,197200.00,BT-202407-969844527588,197200.00,matched
REMOTE|2024-07-17|credit_card,2024-07-17,REMOTE,credit_card,6,308900.00,BT-202407-1005062806893,308900.00,matched
